            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2449092.500000000, A.D. 1993-Apr-15 00:00:00.0000,  1.581883348492313E+07, -6.577863232103918E+07, -6.825116884953696E+06,  3.759692299321858E+01,  1.388576518612847E+01, -2.317294328189070E+00,
2449093.500000000, A.D. 1993-Apr-16 00:00:00.0000,  1.904042463348231E+07, -6.447532261064924E+07, -7.014411811658327E+06,  3.695527458883083E+01,  1.628259742050142E+01, -2.062612072760496E+00,
2449094.500000000, A.D. 1993-Apr-17 00:00:00.0000,  2.220090700478312E+07, -6.296520704477272E+07, -7.181204543654952E+06,  3.618174318868566E+01,  1.867220692843955E+01, -1.796412531499897E+00,
2449095.500000000, A.D. 1993-Apr-18 00:00:00.0000,  2.528871949275586E+07, -6.124910629027520E+07, -7.324500770608123E+06,  3.527242519936227E+01,  2.104995632888128E+01, -1.518716133211840E+00,
2449096.500000000, A.D. 1993-Apr-19 00:00:00.0000,  2.829195059748420E+07, -5.932826515522701E+07, -7.443308659656093E+06,  3.422311576146217E+01,  2.341065071859708E+01, -1.229561188930021E+00,
2449097.500000000, A.D. 1993-Apr-20 00:00:00.0000,  3.119831316044196E+07, -5.720440456742574E+07, -7.536640781722657E+06,  3.302932782222906E+01,  2.574844800448014E+01, -9.290129670433558E-01,
2449098.500000000, A.D. 1993-Apr-21 00:00:00.0000,  3.399512113628083E+07, -5.487978170157941E+07, -7.603516890386194E+06,  3.168632060126312E+01,  2.805675982031341E+01, -6.171743998101871E-01,
2449099.500000000, A.D. 1993-Apr-22 00:00:00.0000,  3.666926932301636E+07, -5.235725909861393E+07, -7.642967706829540E+06,  3.018914009382253E+01,  3.032814236460398E+01, -2.941987182209456E-01,
2449100.500000000, A.D. 1993-Apr-23 00:00:00.0000,  3.920721722603436E+07, -4.964038366846142E+07, -7.654039891585100E+06,  2.853267485272773E+01,  3.255417673422434E+01,  3.969565252034180E-02,
2449101.500000000, A.D. 1993-Apr-24 00:00:00.0000,  4.159497854058795E+07, -4.673347648918876E+07, -7.635802413936293E+06,  2.671173098255382E+01,  3.472533870912898E+01,  3.842075721182656E-01,
2449102.500000000, A.D. 1993-Apr-25 00:00:00.0000,  4.381811811068554E+07, -4.364173429593126E+07, -7.587354562515235E+06,  2.472113106713414E+01,  3.683085851963207E+01,  7.389326489214678E-01,
2449103.500000000, A.D. 1993-Apr-26 00:00:00.0000,  4.586175866719584E+07, -4.037134347307810E+07, -7.507835874946535E+06,  2.255584262015979E+01,  3.885857196738893E+01,  1.103339287110046E+00,
2449104.500000000, A.D. 1993-Apr-27 00:00:00.0000,  4.771060017042964E+07, -3.692960719625799E+07, -7.396438298715090E+06,  2.021114256663274E+01,  4.079476545806121E+01,  1.476740928844190E+00,
2449105.500000000, A.D. 1993-Apr-28 00:00:00.0000,  4.934895518425699E+07, -3.332508608269368E+07, -7.252420927160235E+06,  1.768282516879862E+01,  4.262401913744594E+01,  1.858264153173618E+00,
