            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2443403.500000000, A.D. 1977-Sep-17 00:00:00.0000, -1.082345716545413E+09,  8.465881431643783E+08,  2.820999351604569E+07, -6.485799140515043E+00, -7.635117978889852E+00,  3.913522198607420E-01,
2443404.500000000, A.D. 1977-Sep-18 00:00:00.0000, -1.082905875890604E+09,  8.459282909239713E+08,  2.824380826710731E+07, -6.480841373948079E+00, -7.639259469488147E+00,  3.914067229194398E-01,
2443405.500000000, A.D. 1977-Sep-19 00:00:00.0000, -1.083465597704730E+09,  8.452680791549294E+08,  2.827762786346447E+07, -6.475639728804288E+00, -7.643390844024411E+00,  3.914348437828816E-01,
2443406.500000000, A.D. 1977-Sep-20 00:00:00.0000, -1.084024862396740E+09,  8.446075191750963E+08,  2.831144464241463E+07, -6.470285664135398E+00, -7.647311454019404E+00,  3.913404317783740E-01,
2443407.500000000, A.D. 1977-Sep-21 00:00:00.0000, -1.084583663125770E+09,  8.439466314189852E+08,  2.834524757824564E+07, -6.464933475006611E+00, -7.650975029258100E+00,  3.911152146641665E-01,
2443408.500000000, A.D. 1977-Sep-22 00:00:00.0000, -1.085142007701412E+09,  8.432854348994085E+08,  2.837902770385355E+07, -6.459718413320782E+00, -7.654488458121477E+00,  3.908277838584588E-01,
2443409.500000000, A.D. 1977-Sep-23 00:00:00.0000, -1.085699905326241E+09,  8.426239415299432E+08,  2.841277996229160E+07, -6.454631667705496E+00, -7.657827589421063E+00,  3.904636727944140E-01,
2443410.500000000, A.D. 1977-Sep-24 00:00:00.0000, -1.086257375676361E+09,  8.419621602877318E+08,  2.844650170102948E+07, -6.449774694395780E+00, -7.661196987995770E+00,  3.901402833933401E-01,
2443411.500000000, A.D. 1977-Sep-25 00:00:00.0000, -1.086814427540049E+09,  8.413000887494097E+08,  2.848019527513987E+07, -6.444974189531291E+00, -7.664512647101744E+00,  3.897957872441284E-01,
2443412.500000000, A.D. 1977-Sep-26 00:00:00.0000, -1.087371074642816E+09,  8.406377327775838E+08,  2.851385908326858E+07, -6.440412916284819E+00, -7.667815729573346E+00,  3.894705236859792E-01,
2443413.500000000, A.D. 1977-Sep-27 00:00:00.0000, -1.087927336184659E+09,  8.399750867398610E+08,  2.854749809192365E+07, -6.436044200233824E+00, -7.671241856589033E+00,  3.892284244933522E-01,
2443414.500000000, A.D. 1977-Sep-28 00:00:00.0000, -1.088483223505160E+09,  8.393121348684590E+08,  2.858112169075644E+07, -6.431698002897250E+00, -7.674883139921079E+00,  3.891027077979907E-01,
2443415.500000000, A.D. 1977-Sep-29 00:00:00.0000, -1.089038735120094E+09,  8.386488652517655E+08,  2.861473604303461E+07, -6.427385373059373E+00, -7.678616914743309E+00,  3.890284121131997E-01,
